venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Citadel AI,AIのバイアス特定・管理のための標準化に向けて（3/3）NIST Special Publication 1270 (Japanese only),https://citadel-ai.com/ja/blog/2022/04/29/toward-standardization-for-bias-identification-and-management-in-ai-3-3-nist-special-publication-1270,2022-04-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Citadel AI,AIのバイアス特定・管理のための標準化に向けて（2/3）NIST Special Publication 1270 (Japanese only),https://citadel-ai.com/ja/blog/2022/04/22/toward-standardization-for-bias-identification-and-management-in-ai-2-3-nist-special-publication-1270,2022-04-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Citadel AI,AIのバイアス特定・管理のための標準化に向けて（1/3）NIST Special Publication 1270 (Japanese only),https://citadel-ai.com/ja/blog/2022/04/15/toward-standardization-for-bias-identification-and-management-in-ai-1-3-nist-special-publication-1270,2022-04-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Citadel AI,本番環境での機械学習モデルの監視について (3/3) (Japanese only),https://citadel-ai.com/ja/blog/2022/03/14/monitoring-machine-learning-models-in-a-production-environment-3-3,2022-03-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Citadel AI,本番環境での機械学習モデルの監視について (2/3) (Japanese only),https://citadel-ai.com/ja/blog/2022/02/15/monitoring-machine-learning-models-in-a-production-environment-2-3,2022-02-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Citadel AI,本番環境での機械学習モデルの監視について (1/3) (Japanese only),https://citadel-ai.com/ja/blog/2022/01/14/monitoring-machine-learning-models-in-a-production-environment-1-3,2022-01-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Citadel AI,Citadel A「(一社)金融データ活用推進協会」に特別会員として加盟 (Japanese only),https://citadel-ai.com/ja/news/2022/10/01/citadel-ai-fdua,2022-10-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Citadel AI,若手キャピタリストが選ぶ次世代スタートアップ106社にノミネートされました (Japanese only),https://citadel-ai.com/ja/news/2021/12/03/thebridge-intro-showcase,2021-12-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Gray Swan Integrates with TrueFoundry,https://www.grayswan.ai/news/gray-swan-integrates-with-truefoundry,2026-07-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,"Gray Swan, The AI Security Company Trusted by Every Major Frontier Lab, Raises $40M Series A",https://www.grayswan.ai/news/gray-swan-announces-series-a,2026-05-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Your AI Agent Can Be Compromised. You'd Never Know.,https://www.grayswan.ai/blog/your-ai-agent-can-be-compromised-youd-never-know,2026-03-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Gray Swan Appoints Rob Jenks as Chief Strategy Officer to Lead Global AI Security Market Expansion,https://www.grayswan.ai/news/gray-swan-appoints-rob-jenks-as-chief-strategy-officer-to-lead-global-ai-security-market-expansion,2026-01-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Conducting The First Live Enterprise Comparison Between Agents and Human Professionals,https://www.grayswan.ai/blog/conducting-the-first-live-enterprise-comparison-between-agents-and-human-professionals,2025-12-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Introducing the Gray Swan AI Proving Ground,https://www.grayswan.ai/news/introducing-the-gray-swan-ai-proving-ground,2025-06-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,UK AISI × Gray Swan Agent Red-Teaming Challenge: Results Snapshot,https://www.grayswan.ai/blog/uk-aisi-x-gray-swan-agent-red-teaming-challenge-results-snapshot,2025-05-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Gray Swan Introduces the Dangerous Reasoning Arena Competition,https://www.grayswan.ai/blog/gray-swan-introduces-the-dangerous-reasoning-arena-competition,2025-05-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Gray Swan AI Welcomes U.S. AI Safety Institute to the UK AISI Agent Red-Teaming Challenge,https://www.grayswan.ai/blog/gray-swan-ai-welcomes-u-s-ai-safety-institute-to-the-uk-aisi-agent-red-teaming-challenge,2025-04-02,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
Gray Swan AI,Google DeepMind and Anthropic Join as Agent Red-Teaming Challenge Sponsors,https://www.grayswan.ai/blog/google-deepmind-and-anthropic-join-as-agent-red-teaming-challenge-sponsors,2025-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Gray Swan Announces the Visual Vulnerabilities Challenge,https://www.grayswan.ai/blog/gray-swan-announces-the-visual-vulnerabilities-challenge,2025-03-12,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
Gray Swan AI,Gray Swan Featured in Forbes,https://www.grayswan.ai/news/gray-swan-safety-arena-featured-in-forbes,2024-10-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Gray Swan Arena,https://www.grayswan.ai/blog/gray-swan-arena,2024-10-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Announcing RepE Chat,https://www.grayswan.ai/news/announcing-repe-chat,2024-10-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents (blog),https://www.grayswan.ai/blog/agentharm,2024-10-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Jailbreaking Championship 2024,https://www.grayswan.ai/blog/jailbreaking-championship-2024,2024-08-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,nanoGCG,https://www.grayswan.ai/blog/nanogcg,2024-07-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Gray Swan's Statement on SB-1047 and Our Founding Team,https://www.grayswan.ai/news/sb1047,2024-07-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Announcing the launch of Gray Swan,https://www.grayswan.ai/news/gray-swan-launch,2024-07-16,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
Gray Swan AI,How Vulnerable Are AI Agents to Indirect Prompt Injections? Insights from a Large-Scale Public Competition,https://www.grayswan.ai/research/how-vulnerable-are-ai-agents-to-indirect-prompt-injections-insights-from-a-large-scale-public-competition,2026-03,INCLUDED,auto: matches known report,JOINT-2026-03,2026-08-01,triage
Gray Swan AI,Comparing AI Agents to Cybersecurity Professionals In Real-World Penetration Testing,https://www.grayswan.ai/research/comparing-ai-agents-to-cybersecurity-professionals-in-real-world-penetration-testing,2025-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,D-REX: A Benchmark For Detecting Deceptive Reasoning In Large Language Models,https://www.grayswan.ai/research/d-rex-a-benchmark-for-detecting-deceptive-reasoning-in-large-language-models,2025-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Adversarial Attacks on Robotic Vision Language Action Models,https://www.grayswan.ai/research/adversarial-attacks-on-robotic-vision-language-action-models,2025-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Safety Pretraining: Toward the Next Generation of Safe AI,https://www.grayswan.ai/research/safety-pretraining-toward-the-next-generation-of-safe-ai,2025-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,https://www.grayswan.ai/research/agentharm,2024-10,INCLUDED,auto: matches known report,UKAISI-2024-10,2026-08-01,triage
Gray Swan AI,Improving Alignment and Robustness with Circuit Breakers,https://www.grayswan.ai/research/circuit-breakers,2024-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,The WMDP Benchmark: Measuring and Reducing Malicious Use with Unlearning,https://www.grayswan.ai/research/the-wmdp-benchmark-measuring-and-reducing-malicious-use-with-unlearning,2024-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,https://www.grayswan.ai/research/harmbench-a-standardized-evaluation-framework-for-automated-red-teaming-and-robust-refusal,2024-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Representation Engineering: A Top-Down Approach to AI Transparency,https://www.grayswan.ai/research/repe,2023-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Adversarial Attacks on Aligned Language Models,https://www.grayswan.ai/research/adversarial-attacks-on-aligned-language-models,2023-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,https://www.grayswan.ai/research/decodingtrust-a-comprehensive-assessment-of-trustworthiness-in-gpt-models,2023-06,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
Gray Swan AI,Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the Machiavelli Benchmark,https://www.grayswan.ai/research/do-the-rewards-justify-the-means-measuring-trade-offs-between-rewards-and-ethical-behavior-in-the-machiavelli-benchmark,2023-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,OpenOOD: Benchmarking Generalized Out-Of-Distribution Detection,https://www.grayswan.ai/research/openood-benchmarking-generalized-out-of-distribution-detection,2022-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Forecasting Future World Events with Neural Networks,https://www.grayswan.ai/research/forecasting-future-world-events-with-neural-networks,2022-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Scaling Out-of-Distribution Detection for Real-World Settings,https://www.grayswan.ai/research/scaling-out-of-distribution-detection-for-real-world-settings,2022-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,What Would Jiminy Cricket Do? Towards Agents That Behave Morally,https://www.grayswan.ai/research/what-would-jiminy-cricket-do-towards-agents-that-behave-morally,2022-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,PixMix: Dreamlike Pictures Comprehensively Improve Safety Measures,https://www.grayswan.ai/research/pixmix-dreamlike-pictures-comprehensively-improve-safety-measures,2021-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Globally-Robust Neural Networks,https://www.grayswan.ai/research/globally-robust-neural-networks,2021-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,APPS: Measuring Coding Challenge Competence With APPS,https://www.grayswan.ai/research/apps-measuring-coding-challenge-competence-with-apps,2021-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,MMLU: Measuring Massive Multitask Language Understanding,https://www.grayswan.ai/research/mmlu-measuring-massive-multitask-language-understanding,2021-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Aligning AI With Shared Human Values,https://www.grayswan.ai/research/aligning-ai-with-shared-human-values,2020-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,The Many Faces of Robustness: A Critical Analysis of Out-of-Distribution Generalization,https://www.grayswan.ai/research/the-many-faces-of-robustness-a-critical-analysis-of-out-of-distribution-generalization,2020-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Pretrained Transformers Improve Out-of-Distribution Robustness,https://www.grayswan.ai/research/pretrained-transformers-improve-out-of-distribution-robustness,2020-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Overfitting in Adversarially Robust Deep Learning,https://www.grayswan.ai/research/overfitting-in-adversarially-robust-deep-learning,2020-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,AugMix: A Simple Data Processing Method to Improve Robustness and Uncertainty,https://www.grayswan.ai/research/augmix-a-simple-data-processing-method-to-improve-robustness-and-uncertainty,2020-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Fast Is Better Than Free: Revisiting Adversarial Training,https://www.grayswan.ai/research/fast-is-better-than-free-revisiting-adversarial-training,2020-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Natural Adversarial Examples,https://www.grayswan.ai/research/natural-adversarial-examples,2019-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Using Self-Supervised Learning Can Improve Model Robustness and Uncertainty,https://www.grayswan.ai/research/using-self-supervised-learning-can-improve-model-robustness-and-uncertainty,2019-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Randomized Smoothing: Certified Adversarial Robustness via Randomized Smoothing,https://www.grayswan.ai/research/randomized-smoothing-certified-adversarial-robustness-via-randomized-smoothing,2019-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Using Pre-Training Can Improve Model Robustness and Uncertainty,https://www.grayswan.ai/research/using-pre-training-can-improve-model-robustness-and-uncertainty,2019-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,ImageNet-C: Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,https://www.grayswan.ai/research/imagenet-c-benchmarking-neural-network-robustness-to-common-corruptions-and-perturbations,2019-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Deep Anomaly Detection with Outlier Exposure,https://www.grayswan.ai/research/deep-anomaly-detection-with-outlier-exposure,2019-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,A Baseline for Detecting Misclassified and Out-of-Distribution Examples in Neural Networks,https://www.grayswan.ai/research/a-baseline-for-detecting-misclassified-and-out-of-distribution-examples-in-neural-networks,2018-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Gray Swan AI,Provable Defenses Against Adversarial Examples Via the Convex Outer Adversarial Polytope,https://www.grayswan.ai/research/provable-defenses-against-adversarial-examples-via-the-convex-outer-adversarial-polytope,2018-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,The risk of humans losing control: Jeffrey Ladish on Four Corners,https://palisaderesearch.org/blog/four-corners-loss-of-control,2026-07-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,Language Models Can Autonomously Hack and Self-Replicate,https://palisaderesearch.org/blog/self-replication,2026-05-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,Palisade is on YouTube,https://palisaderesearch.org/blog/announcing-our-new-youtube-channel,2026-02-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,"Technical Report: Shutdown Resistance in Large Language Models, on robots!",https://palisaderesearch.org/blog/shutdown-resistance-on-robots,2026-02-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,Help keep AI under human control: 2026 fundraiser,https://palisaderesearch.org/blog/ai-control-palisade-2026,2025-12-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,GPT-5 at CTFs: case studies from top cybersecurity events,https://palisaderesearch.org/blog/gpt5-at-ctfs,2025-11-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,Misalignment Bounty: crowdsourcing AI agent misbehavior,https://palisaderesearch.org/blog/misalignment-bounty,2025-10-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,End-to-end hacking with AI agents,https://palisaderesearch.org/blog/end-to-end-hacking,2025-09-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Palisade Research,Hacking Cable: AI in post-exploitation operations,https://palisaderesearch.org/blog/hacking-cable,2025-09-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
