venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Canadian AI Safety Institute (CAISI Canada),International Network of AI Safety Institutes – Mission Statement,https://ised-isde.canada.ca/site/ised/en/international-network-ai-safety-institutes-mission-statement,2024-11-21,EXCLUDED - no findings,"Mission statement announcing the Network and its four priority areas; organisational goals only, no measured results",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),"Memorandum of Understanding between the Department of Industry, Science and Resources of Australia and the Department of Industry of Canada (AI safety collaboration)",https://ised-isde.canada.ca/site/ised/en/canadian-artificial-intelligence-safety-institute/memorandum-understanding-between-department-industry-science-and-resources-australia-and-department,2026-04,EXCLUDED - no findings,"Non-binding MoU (signed 2026-02-20) listing intended cooperation areas; agreement text only, zero empirical findings",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),CAISI Research Agenda on Risks from Synthetic Content,https://ised-isde.canada.ca/site/ised/en/canadian-artificial-intelligence-safety-institute/research-agenda-risks-synthetic-content,2026-05,EXCLUDED - no findings,Research agenda identifying open questions and priority areas on synthetic-content risks; cites external studies but asserts no original evidence-backed findings (plan per protocol s1.0),,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),"What information should AI evaluators share? (CAISI blog, AAIMES Network series)",https://ised-isde.canada.ca/site/ised/en/canadian-artificial-intelligence-safety-institute/what-information-should-ai-evaluators-share,2026-07-08,EXCLUDED - no findings,"Normative framework on evaluation-reporting transparency (joint AAIMES Network piece with EU AI Office/INESIA/Singapore AISI); opinion/best-practice only, its 83% example is illustrative not a measured result",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Government of Canada announces Canadian AI Safety Institute,https://aisafety.ca/government-of-canada-announces-canadian-ai-safety-institute/,2024-11-12,EXCLUDED - no findings,"CAISI Research Program at CIFAR announcement of the institute launch; photo plus link to CIFAR story, no findings",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Nicolas Papernot and Catherine Régis appointed Co-Directors of the CAISI Research Program at CIFAR,https://aisafety.ca/nicolas-papernot-and-catherine-r-gis-appointed-co-directors-of-the-caisi-research-program-at-cifar/,2024-12-12,EXCLUDED - no findings,Personnel announcement of research-program co-directors; no empirical content,,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),CAISI Research Program at CIFAR announces council membership,https://aisafety.ca/caisi-research-program-at-cifar-announces-council-membership/,2025-02-03,EXCLUDED - no findings,Announcement of CAISI Research Council composition; no findings,,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),The Vector Institute State of Evaluation Study,https://aisafety.ca/the-vector-institute-state-of-evaluation-study/,2025-04-10,EXCLUDED - duplicate/secondary,"Gateway post restating Vector Institute's study (11 models on 16 open-source benchmarks); primary is Vector's own report at vectorinstitute.ai/state-of-evaluation-study — findings asserted by Vector (non-roster org), none asserted by CAISI here",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),CIFAR announces first AI safety Catalyst Projects under new national program,https://aisafety.ca/cifar-announces-first-ai-safety-catalyst-projects-under-new-national-program/,2025-06-04,EXCLUDED - no findings,"Funding announcement (ten Catalyst Projects); program news only, no findings",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Calls open for global AI alignment research initiative,https://cifar.ca/cifarnews/2025/08/05/calls-open-for-global-ai-alignment-research-initiative/,2025-08-05,EXCLUDED - no findings,"Call for proposals for UK AISI-led Alignment Project (CAISI/CIFAR contributing up to $1M); invitation for future research, no findings",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),CIFAR launches new AI safety Networks to address synthetic evidence in the legal system and linguistic inequality,https://aisafety.ca/cifar-launches-new-ai-safety-networks-to-address-synthetic-evidence-in-the-legal-system-and-linguistic-inequality/,2025-11-19,EXCLUDED - no findings,Program launch announcement ($700k per network over two years); no empirical findings,,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Building safer AI with advanced evaluation methods,https://aisafety.ca/building-safer-ai-with-advanced-evaluation-methods/,2025-12-03,EXCLUDED - no findings,"Profile/feature teaser about CIFAR AI Chairs developing evaluation methods, linking to CIFAR story; no measured results or evaluation scores asserted",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),CAISI Research Program at CIFAR — 2025 Year in Review: Building Safe AI for Canadians (announcement post),https://aisafety.ca/2025-year-in-review/,2026-01-01,EXCLUDED - no findings,Announcement pointing to the full year-in-review at report.buildingsafeai.ca (screened separately); no findings of its own,,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),CAISI Research Program at CIFAR — 2025 Year in Review: Building Safe AI for Canadians (full report),https://report.buildingsafeai.ca/,2026-01,EXCLUDED - no findings,"Annual activities/impact summary (55+ experts, $2.4M across 12 projects, priority areas); organisational metrics only, no evaluation findings — checked per protocol s5 for findings published nowhere else, none present",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Intelligent Ideas: Building safe and secure AI (video),https://aisafety.ca/intelligent-ideas-building-safe-and-secure-ai/,2026-01-09,EXCLUDED - no findings,"Video promo page (Papernot on privacy-preserving ML); conceptual discussion, no measured results on page",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Intelligent Ideas: Designing a safe AI future (video),https://aisafety.ca/intelligent-ideas-designing-a-safe-ai-future/,2026-01-16,EXCLUDED - no findings,Video promo page (Bengio on AI risks/optimism); no empirical findings,,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),A Year of impact for AI safety in Canada,https://aisafety.ca/a-year-of-impact-for-ai-safety-in-canada/,2026-01-21,EXCLUDED - no findings,Promotional recap of 2025 Year in Review headline ($2.4M funding) linking to cifar.ca; no findings here and the underlying review itself contains none,,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),International AI Safety Report 2026 (CAISI contribution),https://aisafety.ca/international-ai-safety-report/,2026-02-03,EXCLUDED - no findings,Announcement/landing page promoting the Bengio-led International AI Safety Report 2026; no evidence-backed finding asserted by CAISI itself on the page,,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),CIFAR commits $1M to global AI safety initiative,https://cifar.ca/cifarnews/2026/02/19/cifar-commits-1m-to-global-ai-safety-initiative/,2026-02-19,EXCLUDED - no findings,"Funding announcement ($1M to UK-led AI Alignment Project, four funded Canadian projects); no measured results or observed behaviors",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),CIFAR awards over $1M to support sociotechnical challenges in AI safety (second Catalyst cohort),https://cifar.ca/cifarnews/2026/03/28/cifar-awards-over-1m-to-support-sociotechnical-challenges-in-ai-safety/,2026-03-28,EXCLUDED - no findings,"Funding announcement for eight Catalyst projects; describes planned research objectives only, no empirical findings",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),"Canadian Public Policy, April 2026 (special issue on AI safety)",https://aisafety.ca/canadian-publicy-policy-april-2026/,2026-06-02,EXCLUDED - no findings,"Promotional announcement of a journal special issue; page lists no authors, results, or findings, only a link to UTP Publishing",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Research project: A unified statistical framework for quantifying rare event risks for language models (AI Alignment),https://aisafety.ca/research_project/unified-statistical-framework-for-quantifying-rare-event-risks-for-language-models/,2026-04-11,EXCLUDED - no findings,"Funded project description (Bei Jiang, U Alberta/Amii); prospective statistical methods for long-tail LLM failures, no results yet",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Research project: Addressing AI-Safety through Indigenous Community-based Governance (Catalyst),https://aisafety.ca/research_project/ai-safety-through-indigenous-community-based-governance/,2026-04-11,EXCLUDED - no findings,"Catalyst project description; planned co-creation of a governance model, no empirical findings",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Research project: Advancing AI alignment through debate and shared normative reasoning (Catalyst),https://aisafety.ca/research_project/advancing-ai-alignment-through-debate-and-shared-normative-reasoning/,,EXCLUDED - no findings,"Catalyst project description (Gillian Hadfield); future-tense plan to assess normative reasoning in multi-agent RL, no results",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Research project: Adversarial robustness in knowledge graphs (Catalyst),https://aisafety.ca/research_project/adversarial-robustness-in-knowledge-graphs/,,EXCLUDED - no findings,"Catalyst project description; planned ML defenses and robustness evaluation methodologies for knowledge graphs, no findings",,2026-08-01,agent
Canadian AI Safety Institute (CAISI Canada),Research project: Adversarial robustness of large language model (LLM) safety (Catalyst),https://aisafety.ca/research_project/adversarial-robustness-of-llm-safety/,2026-04-11,EXCLUDED - no findings,"Catalyst project description (Gauthier Gidel); proposed automated attack model for LLM vulnerabilities, no measured results",,2026-08-01,agent
