Finding ID,Report ID,Institution,Report Title,Publication Date,Domain,Tags,Models / Systems,Access Type,Source URL,Finding,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Unanimous / SPLIT,Severity Source,Action Level,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Sources Checked,Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Traction Score,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,Confidence,Notes,Key Quote,Traceability Tag,Eval? (trackable),Action Trackable?,Finding Type,Scope
UKAISI-2025-04-ALI5,UKAISI-2025-04,UK AISI,RepliBench: Measuring Autonomous Replication Capabilities,2025-04-22,Autonomy,self-replication;replibench;capability-trend;frontier-trends;autonomous-replication,7 frontier models (anonymised; best = Claude 3.7 Sonnet per arXiv version),Post-deployment,https://www.aisi.gov.uk/blog/replibench-measuring-autonomous-replication-capabilities-in-ai-systems,"No plateau in autonomous replication capability growth has been observed across evaluated models, suggesting continued and potentially accelerating improvement on self-replication tasks.",C2,C2,C2,C2,yes,Coded,Acknowledged,Topical+Temporal,Anthropic RSP v2.2 changed ARA threshold,,2025-05-14,22,https://www.anthropic.com/responsible-scaling-policy,,Cited,Cited in UK House of Lords briefing; referenced in UK AI Security Bill debates,,https://lordslibrary.parliament.uk/potential-future-risks-from-autonomous-ai-systems/,Medium,,,(https://x.com/AISecurityInst/status/1914683631030698165),"In controlled environments, AI models are increasingly exhibiting some of the capabilities required to self-replicate across the internet, with success rates jumping from under 5% to over 60% in two years. -- AISI Frontier AI Trends Report",Disproportionate,Low,Medium+Acknowledged (highest of Acknowledged and Cited->Acknowledged) -> Proportionate; trend indicator finding that reinforces ALI4,,,yes,no,capability-trend,government-AISI
UKAISI-2025-07-CYB1,,"International Network of AI Safety Institutes (Singapore AISI + UK AISI lead; EU AI Office, Australia, Canada, France INESIA/PEReN, Japan, Kenya, South Korea)","Advancing Methodologies for Agentic Evaluations Across Domains: Leakage of Sensitive Information, Fraud and Cybersecurity Threats (Third Joint Testing Exercise)",2025-07-30,Cyber;Autonomy,agentic-evaluation;data-leakage;fraud;cybersecurity;safety-pass-rate;anonymised-model,Anonymized Models A–D (sensitive-info/fraud strand) and E–F (cybersecurity strand); mix of open- and closed-weight frontier models,Aggregate,https://www.peren.gouv.fr/rapports/2025-July_Advancing-Methodologies-for-Agentic-Evaluations-Across-Domains_Report.pdf,"Agents evaluated on realistic tasks spanning sensitive-information leakage, fraud, and cybersecurity showed markedly lower safety pass rates than conversational tasks in prior exercises. Highest per-model safety pass rates reached only ~57% (Model A) and ~35% (Model B), versus ~99% for earlier conversational tasks. English safeguards were only marginally stronger (~40% aggregate) and did not hold uniformly across languages. Judge-LLMs could not reliably replace human evaluators (discrepancy ~23–28%). The exercise emphasized methodology over capability conclusions but does report concrete agent-safety failure rates.",C1,Cat1,Cat1,Cat1,yes,Coded,None,None,None,,,,,https://www.peren.gouv.fr/rapports/2025-July_Advancing-Methodologies-for-Agentic-Evaluations-Across-Domains_Report.pdf,None,,,,Medium,,"arXiv:2601.15679 (Improving Methodologies for Agentic Evaluations Across Domains: Leakage of Sensitive Information, Fraud and Cybersecurity Threats) (https://arxiv.org/abs/2601.15679)",,The rapid rise of autonomous AI systems and advancements in agent capabilities are introducing new risks due to reduced oversight of real-world interactions.,Unobservable (no traceable responsible party),medium,"Genuine eval — reports agent safety pass rates. Models anonymized (A–F), so no company-attributable Channel A response is observable. PDF failed to render via WebFetch/Read (no poppler); findings verified via UK AISI blog, EU AI Office page, and arXiv:2601.15679 abstract. Covers three risk strands (leakage/fraud led by SG AISI; cyber led by UK AISI) — coded Cyber as primary domain.","Overall, agent safety rates are lower than those observed in previous joint testing exercises involving conversational tasks.",anonymized-model,yes,no,capability-finding;anonymised-model,government-AISI
SGAISI-2025-07-JAI1,,"International Network of AI Safety Institutes (Singapore AISI lead; France INESIA/PEReN, EU AI Office, Australia, Canada, Japan, Kenya, South Korea, UK)",Improving Methodologies for LLM Evaluations Across Global Languages (International Joint Testing Exercise — Multilingual),2025-07-08,Jailbreaks;Societal,multilingual;low-resource-languages;jailbreak-robustness;safeguard-robustness;open-weight-models;harm-categories,"Two anonymized open-weight models, tested across ten languages (Cantonese, English, Farsi, French, Japanese, Korean, Kiswahili, Malay, Mandarin Chinese, Telugu)",Aggregate,https://www.peren.gouv.fr/en/actualites/2025-07-08_jointtesting_rapport/,"Two open-weight models were tested on >6,000 newly translated prompts across five harm categories (privacy, non-violent crime, violent crime, IP, jailbreak robustness) in ten high- and low-resource languages. Safety safeguards were NOT equivalent across languages: safeguard robustness varied significantly by language and by harm type, and evaluator (LLM-as-judge vs human) reliability also varied. Literal translation was found insufficient — prompts required cultural adaptation.",C2,Cat1,Cat2,Cat2,SPLIT,Coded,None,None,None,,,,,https://www.peren.gouv.fr/en/actualites/2025-07-08_jointtesting_rapport/,None,,,,Medium,,arXiv:2601.15706 (Improving Methodologies for LLM Evaluations Across Global Languages) (https://arxiv.org/abs/2601.15706),,The exercise shows how safety behaviours can vary across languages. These include differences in safeguard robustness across languages and harm types.,Unobservable (no traceable responsible party),medium,"Genuine eval — reports that safeguards vary (are not equivalent) across languages/harm categories. Two open-weight models anonymized, so no Channel A. Findings verified via PEReN actualites page and arXiv:2601.15706 abstract. Coded Jailbreaks (jailbreak-robustness was an explicit harm category; multilingual safeguard bypass).",The exercise shows how safety behaviours can vary across languages. These include differences in safeguard robustness across languages and harm types.,anonymized-model,yes,no,methodology,government-AISI
SGAISI-2026-01-AUT1,,"Singapore AISI + Korea AISI (bilateral, network members)",Testing AI Agents for Data Leakage Risks in Realistic Tasks,2026-01-19,Autonomy;Cyber,data-leakage;agentic-evaluation;enterprise-agents;tool-use;sensitive-data;anonymised-model,"Four anonymized models: A (larger, closed), B (larger, open), C (smaller, open), D (larger, closed; used as LLM-as-a-Judge)",Pre-deployment,https://sgaisi.sg/resources/testing-ai-agents-for-data-leakage-risks-in-realistic-tasks/,"Across 11 realistic enterprise/consumer agent scenarios (customer service, enterprise productivity, personal productivity), tool-using AI agents frequently leaked sensitive data even when given explicit task-specific data-handling rules. Only a minority of trajectories were 'fully safe' (SG: A 57%, B 36%, C 14%; KR: A 35%, B 14%, C 3%) and fewer were both fully correct and fully safe (SG: A 40%, B 14%, C 2%; KR: A 8%, B 3%, C 0%).",C2,Cat2,Cat2,Cat1,SPLIT,Coded,None,None,None,,,,,https://sgaisi.sg/resources/testing-ai-agents-for-data-leakage-risks-in-realistic-tasks/,None,,,,Medium,BABL AI (babl.ai coverage of the SG-KR data-leakage test) (https://babl.ai/korea-and-singapore-test-ai-agents-for-data-leakage-in-realistic-workplace-scenario/),,,,Unobservable (no traceable responsible party),high,"Genuine eval with quantitative per-model safety rates. Models anonymized A-D, so no attributable company/policy respondent -> Channels A/B None. Domain = Autonomy (agentic tool-use behaviour); privacy dimension could also map to Societal. A fuller report followed in Jul 2026. 18% judge disagreement noted on safety assessments.","Agents continue to leak sensitive data, even when provided with clear task-specific data handling guidelines and explicit instructions to follow them.",anonymized-model,yes,no,capability-finding;anonymised-model,government-AISI
UKAISI-2025-07-AUT1,,UK AISI,Security challenges in AI agent deployment: Insights from a large scale public competition,2025-07-27,Autonomy;Cyber,prompt-injection;agent-hijacking;red-teaming;agentic-security;data-access;anonymised-model,"22 frontier AI agents across 44 realistic deployment scenarios, built on 19 state-of-the-art models (Agent Red Teaming / ART benchmark)",Aggregate,https://www.aisi.gov.uk/research/security-challenges-in-ai-agent-deployment-insights-from-a-large-scale-public-competition,"The largest public red-teaming competition against AI agents collected 1.8 million prompt-injection attacks; over 60,000 successfully elicited policy violations (unauthorized data access, illicit financial actions, regulatory noncompliance). Nearly all agents were breached within 10-100 queries, attacks transferred readily across models and tasks, and robustness showed limited correlation with model size, capability, or inference-time compute. The ART benchmark was released publicly.",C1,Cat1,Cat1,Cat1,yes,Coded,None,None,None,,,,,https://www.aisi.gov.uk/research/security-challenges-in-ai-agent-deployment-insights-from-a-large-scale-public-competition,None,,,None,Low,,,,,Strongly Disproportionate,medium,Genuine eval: aggregate red-team competition result. No admissible company or policy response located (channels A/B None). Individual per-model breakdowns not exposed on landing page.,Nearly all agents exhibit policy violations for most behaviors within 10-100 queries.,traceable,yes,no,capability-finding;anonymised-model,government-AISI
UKAISI-2025-10-ALI1b,,UK AISI,Poisoning Attacks on LLMs Require a Near-constant Number of Poison Samples,2025-10-08,Alignment,data-poisoning;backdoor;training-attacks;model-scale;non-frontier,"Research-trained LLMs from 600M to 13B parameters (6B-260B training tokens, chinchilla-optimal); joint Anthropic / UK AISI / Alan Turing Institute study",N/A,https://www.aisi.gov.uk/research/poisoning-attacks-on-llms-require-a-near-constant-number-of-poison-samples,"Data-poisoning attacks require a near-constant number of malicious documents regardless of model or dataset size: as few as 250 poisoned documents reliably backdoored models from 600M to 13B parameters (100 did not robustly succeed, 250+ did), overturning the assumption that larger models need proportionally more poison. Same dynamics held in pretraining and fine-tuning. The demonstrated backdoor was narrow (gibberish output), which the authors note is unlikely to pose major frontier risk.",C2,Cat2,Cat2,Cat2,yes,Coded,Substantive,Explicit,"Anthropic co-authored and published the finding on its own research blog ('A small number of samples can poison LLMs of any size'), framing poisoning as more feasible than previously believed while noting the tested backdoor is narrow and low-risk for frontier models.",as few as 250 malicious documents can produce a 'backdoor' vulnerability in a large language model—regardless of model size or training data volume.,2025-10-09,1.0,https://www.anthropic.com/research/small-samples-poison,https://www.aisi.gov.uk/research/poisoning-attacks-on-llms-require-a-near-constant-number-of-poison-samples,None,,,None,High,"PC Gamer, Engadget, InfoQ, Dark Reading, Dell blog (https://www.infoq.com/news/2025/11/anthropic-poison-attack/)",,,,Mixed,high,"Anthropic is a co-author, so Channel A is the company's own primary-source blog (admissible). Broad media coverage supports High traction. Channel C verbatim left empty (no exact quote pulled from a media source).",250 poisoned documents similarly compromise models across all model and dataset sizes.,traceable,yes,no,capability-finding;non-frontier,government-AISI
UKAISI-2025-10-AUT1,,UK AISI,Breaking agent backbones: Evaluating the security of backbone LLMs in AI agents,2025-10-26,Autonomy;Cyber;Eval-methodology,b3;agentic-security;backbone-llm;threat-snapshots;adversarial-attacks;benchmark,"31 popular backbone LLMs powering AI agents (b³ benchmark, 194,331 crowdsourced adversarial attacks)",Aggregate,https://www.aisi.gov.uk/research/breaking-agent-backbones-evaluating-the-security-of-backbone-llms-in-ai-agents,"Introduces 'threat snapshots' and the b³ benchmark (194,331 crowdsourced adversarial attacks) to isolate security-critical execution points in AI agents, then evaluates 31 backbone LLMs. Enhanced reasoning capability improved backbone security, whereas model size did not correlate with security. Aimed at incentivizing developers to prioritize backbone security.",C2,Cat2,Cat2,Cat2,yes,Coded,None,None,None,,,,,https://www.aisi.gov.uk/research/breaking-agent-backbones-evaluating-the-security-of-backbone-llms-in-ai-agents,None,,,None,Low,,,,,Proportionate,medium,Genuine eval across 31 backbone LLMs (arXiv:2510.22620). No admissible company/policy response located. Per-model attack-success figures not exposed on landing page.,Enhanced reasoning capabilities improve security ... model size does not correlate with security.,traceable,yes,no,methodology,government-AISI
UKAISI-2026-06-ALI1b,,UK AISI,"""Did you lie?"": Evaluating Lie Detectors across Model Scale and Belief-Verified Model Organisms",2026-06-17,Alignment;Eval-methodology,lie-detection;deception;model-organisms;open-weight-models;dyl;eval-methodology,"31 open-weight models (2B-1T parameters) plus custom-built reasoning 'model organisms'; four detectors (CoT judge, logprob classifier, two activation probes incl. Did-You-Lie/DYL)",Aggregate,https://www.aisi.gov.uk/research/did-you-lie-evaluating-lie-detectors-across-model-scale-and-belief-verified-model-organisms,"Evaluating lie detectors across 31 open-weight models: on prompted lying all four detectors scale positively with model capability, but every activation/logprob detector degrades sharply against belief-verified trained 'model organisms' (DYL retains most signal). Conclusion: current lie detectors cannot support high-confidence claims about model beliefs.",C2,Cat2,Cat2,Cat2,yes,Coded,None,None,None,,,,,https://www.aisi.gov.uk/research/did-you-lie-evaluating-lie-detectors-across-model-scale-and-belief-verified-model-organisms,None,,,,Low,,,,,Unobservable (no traceable responsible party),medium,"Borderline eval-vs-methodology: it tests detection methods over 31 real open-weight models and reports capability-scaling results, so counted as genuine eval (domain Alignment). Trained model organisms are constructed, not frontier; open-weight aggregate -> anonymized-model. No response found; None correct.",Current lie detectors therefore cannot support high-confidence claims about model beliefs.,anonymized-model,yes,no,methodology,government-AISI
NEW-053,,,How Do Frontier AI Agents Perform in Multi-Step Cyber-Attack,,Cyber;Autonomy,cyber-attack;agentic-evaluation;unintended-pathways;multi-step;anonymised-model,,,https://www.aisi.gov.uk/blog/how-do-frontier-ai-agents-perform-in-multi-step-cyber-attack-scenarios,Models occasionally exploited unintended/unanticipated solution pathways not part of the scenario design.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,yes,no,capability-finding;anonymised-model,government-AISI
NEW-061,,,What Can Sandboxed AI Agents Learn About Their Evaluation En,,Autonomy;Alignment,evaluation-awareness;sandbox;reverse-engineering;agentic-behavior;api-inspection,,,https://www.aisi.gov.uk/blog/what-can-sandboxed-ai-agents-learn-about-their-evaluation-environments,The agent reverse-engineered internal API routing and authentication via proxy inspection.,,,,,,,,,None,,,,,,,,,,,NeuralTrust (https://neuraltrust.ai/blog/sandbagging),,,"The agent located and decoded API keys used for internal model API calls. While these keys were ephemeral and tightly scoped, they provided OpenClaw with enough information to reverse-engineer the architecture of AISI's internal LLM proxy and understand aspects of their cloud infrastructure setup.",,,NEW-CANDIDATE,,,yes,no,capability-finding;anonymised-model,government-AISI
